"INST
CODE",INSTITUTE NAME,PLACE,DIST,BRANCH, OC,BC-A,BC-B,BC-C,BC-D,SC,ST
MRTN,"ST MARTINS ENGINEERING COLLEGE
(AUTONOMOUS)",DHULAPALLY,MDL,MEC,93145,93145,113757,93145,115591,93145,93145
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,CSC,106601,123605,124202,106601,115412,106601,106601
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,CSD,42775,118769,124693,125020,114841,42775,123951
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,CSE,63414,126029,108770,63414,115564,111816,125770
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,CSI,78559,119452,119455,78559,124350,78559,126029
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,CSM,56008,120069,98547,56008,116130,124029,123464
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,ECE,93982,124652,93982,93982,110683,93982,126131
MTEC,"MOTHER THERESA COLLEGE OF ENGG AND
TECHNOLOGY",PEDDAPALLY,PDL,EEE,125995,125995,125995,125995,125995,125995,126029
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,AUT,28227,112104,85006,28227,109541,72857,124221
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,CIC,11143,32633,15527,11143,23514,42325,41474
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,CIV,47347,75217,100890,47347,118809,123970,125086
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,CSD,7943,30644,14659,29049,14728,21244,30022
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,CSE,6595,22076,12646,6595,14148,17201,25428
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,CSM,7227,22511,13765,7227,14644,20586,33194
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,ECE,17818,56666,38396,45121,37582,33629,74633
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,EEE,39857,95608,82130,39857,66080,104144,101658
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,INF,12847,34870,18818,56726,23145,27970,41991
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,CSE,10154,30526,16677,29167,15557,31554,49487
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,CSM,12315,33521,19488,12315,22767,32703,63851
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,CSE,60993,102000,99917,60993,116659,60993,60993
NIET,"NETAJI INSTITUTE OF ENGINEERING AND
TECHNOLOGY",CHOUTUPPAL,YBG,CSE,109640,112927,109640,109640,116379,109640,125327
NIET,"NETAJI INSTITUTE OF ENGINEERING AND
TECHNOLOGY",CHOUTUPPAL,YBG,ECE,85390,98630,104821,85390,110032,85390,85390
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,CIV,105681,105681,110290,105681,121680,105681,123155
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,CSD,40104,106080,62920,40104,71043,77389,115108
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,CSE,32400,65071,50606,32400,62186,98370,85632
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,CSM,39709,102977,59045,39709,76021,111314,119631
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,ECE,61680,117286,92948,63622,93388,93578,123198
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF
INSTNS (AUTONOMOUS)",GHATKESAR,MDL,INF,40758,102856,68919,40758,68543,108623,119503
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,CIV,118476,118476,118476,118476,118476,118476,125566
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,CSC,48491,74045,68169,48491,63773,109391,123147
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,CSD,47150,89574,68484,47150,69099,87296,122448
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,CSE,35175,67878,55326,101004,59751,94881,99173
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,CSM,41170,92345,65233,41170,68411,57253,121600
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,ECE,71137,96672,96719,85783,95731,97680,125087
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,EEE,107073,107073,107073,107073,114847,107073,119028
NRCM,"NARSIMHAREDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MAISAMMAGUDA,MDL,MEC,118476,118476,118476,118476,118476,118476,123889
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,AID,48005,89576,64501,63029,73237,112437,121847
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,CSE,25545,60646,49930,98454,56499,85433,87446
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,CSM,36752,100520,58394,36846,68256,89936,119084
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,ECE,66062,112918,92189,73030,93863,92263,125290
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,EEE,95126,95126,95126,95126,116028,95126,115271
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,BME,26808,81498,70887,26808,30313,36286,63130
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,CIV,13673,32997,30102,37678,19511,34815,18808
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,CSE,2164,4184,2580,2164,3938,2315,6858
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,ECE,3801,12642,7770,3801,7644,6857,10760
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,EEE,4359,17601,14069,4359,13803,24126,15540
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,MEC,15420,22212,25316,15420,31130,21557,30062
OUCESF,O U COLLEGE OF ENGG  HYDERABAD - SELF FINANCE,HYDERABAD,HYD,AIM,5798,15893,10841,8268,11472,12908,16830
OUCESF,O U COLLEGE OF ENGG  HYDERABAD - SELF FINANCE,HYDERABAD,HYD,MIN,61467,123327,125688,61467,80856,116239,124965
OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,CHE,23505,75221,82134,23505,48979,42664,60121
OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,TEX,27383,118279,109945,27383,91149,116682,119004
OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,FDT,67608,121373,87458,67608,101886,89292,122049
OUCTSF,O U COLLEGE OF TECH  HYDERABAD  - SELF FINANCE,HYDERABAD,HYD,TEX,85844,101209,87510,85844,116665,85844,125769
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,CIV,118126,118126,118126,118126,118535,118126,125366
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,CSC,16862,110902,111485,16862,106756,102104,123519
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,CSD,58357,116409,82016,97328,105150,109928,123670
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,CSE,41964,106771,89316,49713,92234,111982,120947
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,ECE,71758,117867,117836,71758,110077,117089,125281
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,EEE,102991,102991,110675,102991,114666,102991,102991
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,CIV,NA,NA,NA,NA,44000,NA,NA
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,CSC,NA,NA,NA,NA,123431,NA,NA
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,CSD,NA,NA,NA,NA,125199,NA,NA
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,CSE,NA,NA,NA,NA,78019,NA,NA
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,CSM,NA,NA,NA,NA,101465,NA,NA
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,ECE,NA,NA,NA,NA,117795,NA,NA
PLMU,PALAMUR UNIVERSITY,MAHABUBNAGAR,MBN,PHM,50482,50482,54376,50482,105363,50482,92343
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE &
TECHNOLOGY FOR WOMEN",KHAMMAM,KHM,AID,NA,NA,NA,NA,113975,NA,NA
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE &
TECHNOLOGY FOR WOMEN",KHAMMAM,KHM,CSE,NA,NA,NA,NA,115396,NA,NA
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE &
TECHNOLOGY FOR WOMEN",KHAMMAM,KHM,CSM,NA,NA,NA,NA,93228,NA,NA
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE &
TECHNOLOGY FOR WOMEN",KHAMMAM,KHM,ECE,NA,NA,NA,NA,116127,NA,NA
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,CSE,NA,NA,NA,NA,117840,NA,NA
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,ECE,NA,NA,NA,NA,113087,NA,NA
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,INF,NA,NA,NA,NA,114263,NA,NA
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,AID,93919,116154,106144,93919,105177,106983,124756
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,CSE,43212,88075,56016,114430,68115,68598,122372
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,CSM,57427,83422,86235,57427,88262,103466,124455
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,ECE,84295,92418,117396,84295,95859,117479,121232
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,EEE,79734,116314,116145,79734,98127,79734,124303
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI AND
TECHNOLOGY",KHAMMAM,KHM,CIV,117052,117052,117052,117052,117905,117052,117052
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI AND
TECHNOLOGY",KHAMMAM,KHM,CSD,57399,88882,103289,57399,117598,57399,123133
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI AND
TECHNOLOGY",KHAMMAM,KHM,CSE,44302,96892,67412,44302,69365,69163,112438
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI AND
TECHNOLOGY",KHAMMAM,KHM,CSM,72835,98601,97582,110881,113354,93346,124333
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI AND
TECHNOLOGY",KHAMMAM,KHM,ECE,72348,118449,116836,108386,117462,110224,124236
SDCP,SURABHI DAYAKAR RAO COLLEGE OF PHARMACY,GAJWEL,SDP,PHM,125995,125995,125995,125995,125995,125995,125995
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,CIV,116238,116238,116238,116238,118465,116238,122738
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,CSB,73624,97785,111243,90108,108612,102480,125591
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,CSE,46382,93986,73203,69769,75699,113762,110192
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,CSI,43010,116137,93875,84933,95111,101578,121852
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,CSM,56385,99964,76980,56385,89468,83597,120368
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,ECE,61281,111014,118441,61281,100184,106193,125036
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,EEE,110090,110090,116750,110090,118465,110090,125547
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND
SCIENCE",IBRAHIMPATAN,RR,MEC,103922,103922,103922,103922,110941,103922,122729
SDEW,"SRIDEVI WOMENS ENGINEERING COLLEGE
AUTONOMOUS",GANDIPET,RR,CSD,NA,NA,NA,NA,63734,NA,NA
SDEW,"SRIDEVI WOMENS ENGINEERING COLLEGE
AUTONOMOUS",GANDIPET,RR,CSE,NA,NA,NA,NA,47182,NA,NA
SDEW,"SRIDEVI WOMENS ENGINEERING COLLEGE
AUTONOMOUS",GANDIPET,RR,CSM,NA,NA,NA,NA,67891,NA,NA
SDEW,"SRIDEVI WOMENS ENGINEERING COLLEGE
AUTONOMOUS",GANDIPET,RR,ECE,NA,NA,NA,NA,101301,NA,NA
SDEW,"SRIDEVI WOMENS ENGINEERING COLLEGE
AUTONOMOUS",GANDIPET,RR,INF,NA,NA,NA,NA,78197,NA,NA
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,CSC,62251,104233,105859,62251,99004,104852,124604
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,CSD,60696,95213,101156,84545,98887,101419,120973
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,CSE,56068,101550,92229,73900,88256,110255,119375
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,ECE,74569,117372,109572,92982,114999,107101,124620
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,EEE,116701,116701,116701,116701,116701,116701,123735
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,CIV,71010,120113,92350,71010,122429,71010,124657
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,CSD,54039,113742,118545,54039,104172,83866,120066
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,CSE,51184,113396,115014,51184,107761,117621,119975
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,CSM,66985,114546,111114,66985,114258,102985,123727
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,ECE,59483,112997,117369,59483,110132,108430,121761
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,EEE,76633,117055,123784,76633,125130,116416,125714
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,MEC,115700,115700,115700,115700,124280,115700,126086
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CIV,110407,110407,113855,110407,115283,110407,123002
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSC,56424,96314,87180,56424,79542,112894,90328
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSD,55681,95710,83459,55681,80313,112561,123100
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSE,39096,109152,67991,75040,76002,109844,106890
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSM,63190,111676,94605,63190,84434,117450,125025
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSO,74074,110578,113166,74074,112090,94309,123526
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,CSW,68710,109946,108372,86719,106953,104577,113914
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,EEE,82151,82151,108029,82151,115192,82151,119502
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,MEC,115471,115471,121048,115471,116273,115471,125424
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,CIV,113167,113167,113167,113167,113167,113167,123645
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,CSD,62070,108857,101080,62070,95498,99822,125683
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,CSE,50826,86287,77304,50826,84872,81744,123855
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,CSM,60831,108888,113202,92795,101437,106502,125743
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,ECE,68837,113167,111477,84320,104537,115621,124607
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,EEE,90799,90799,115621,90799,116379,92399,123987
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CIV,68065,100548,111329,68065,90536,104584,120162
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CSC,8739,21041,15685,30288,14180,22701,28203
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CSD,7761,23418,13713,7761,13703,20338,31481
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CSE,6894,18388,11776,21831,12704,13228,23776
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CSM,3293,17436,13335,3293,11792,15588,26315
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,CSO,10236,26132,17126,10236,16012,30719,40764
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,ECE,20029,52719,33084,80455,36076,82810,73796
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,ECM,21830,65235,43128,21830,48041,62364,111535
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,EEE,29000,108197,104266,29000,85212,102673,120859
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,INF,10493,24485,18187,66270,18759,24662,37845
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,MEC,61960,116371,92471,117580,111172,95665,125955
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,CSE,55321,104541,116305,86388,105365,100475,119456
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,ECE,84112,103243,84112,84112,90904,89728,121763
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,EEE,103220,124603,103220,103220,115994,125765,122685
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,AID,50011,111174,77818,62895,80902,111694,123135
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CIV,117933,117933,117933,117933,117933,117933,123556
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSE,28001,69601,55062,63202,49832,54128,93698
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSG,68392,94308,95430,68392,88337,116380,125039
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,CSM,39880,79171,61299,58230,68786,100400,120587
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,ECE,62561,99038,88022,77076,81326,85265,125304
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,EEE,103961,112612,108167,103961,113082,113424,124875
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,INF,42600,102308,67684,59699,71679,107970,122288
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,CSC,70633,113350,110562,70633,98082,111737,125285
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,CSD,63875,112984,99244,86109,90893,104623,125999
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,CSE,50093,105581,80730,75168,78774,114347,122957
SRHP,"SR UNIVERSITY ( FORMERLY S R ENGINEERING
COLLEGE)",HASANPARTHY,HNK,CIV,63490,104868,110120,63490,109008,113282,124428
SRHP,"SR UNIVERSITY ( FORMERLY S R ENGINEERING
COLLEGE)",HASANPARTHY,HNK,CSE,14573,41646,25830,85288,31146,27473,51156
SRHP,"SR UNIVERSITY ( FORMERLY S R ENGINEERING
COLLEGE)",HASANPARTHY,HNK,ECE,26358,103037,59853,26358,72398,77716,91490
SRHP,"SR UNIVERSITY ( FORMERLY S R ENGINEERING
COLLEGE)",HASANPARTHY,HNK,EEE,69811,124606,114822,125833,115796,113482,124197
SRHP,"SR UNIVERSITY ( FORMERLY S R ENGINEERING
COLLEGE)",HASANPARTHY,HNK,MEC,107406,107406,114333,107406,117327,107406,124859
SRIW,"SUMATHI REDDY INST OF TECHNOLOGY FOR
WOMEN",HASANPARTHY,HNK,CSC,NA,NA,NA,NA,95971,NA,NA
SRIW,"SUMATHI REDDY INST OF TECHNOLOGY FOR
WOMEN",HASANPARTHY,HNK,CSD,NA,NA,NA,NA,62400,NA,NA
SRIW,"SUMATHI REDDY INST OF TECHNOLOGY FOR
WOMEN",HASANPARTHY,HNK,CSE,NA,NA,NA,NA,54558,NA,NA
SRIW,"SUMATHI REDDY INST OF TECHNOLOGY FOR
WOMEN",HASANPARTHY,HNK,CSM,NA,NA,NA,NA,93188,NA,NA
SRIW,"SUMATHI REDDY INST OF TECHNOLOGY FOR
WOMEN",HASANPARTHY,HNK,ECE,NA,NA,NA,NA,104725,NA,NA
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,CIV,116665,116665,116665,116665,124724,116665,125600
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,CSD,37165,88035,55808,54031,65383,55159,115007
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,CSE,27479,57628,45699,74362,39288,51226,76668
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,CSM,38044,69476,54540,75747,57127,72267,106971
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,ECE,55570,82769,81943,75042,81324,116375,125222
SRYS,"SREYAS INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",NAGOLE,MDL,MEC,118476,118476,118476,118476,118476,118476,125598
SSJP,S S J COLLEGE OF PHARMACY,GANDIPET,RR,PHM,78692,78692,78692,78692,78692,78692,78692
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,AID,NA,NA,NA,NA,48553,NA,NA
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,CME,NA,NA,NA,NA,69859,NA,NA
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,CSE,NA,NA,NA,NA,34639,NA,NA
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,ECE,NA,NA,NA,NA,86897,NA,NA
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,EEE,NA,NA,NA,NA,117123,NA,NA
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,INF,NA,NA,NA,NA,54451,NA,NA
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,CSE,46681,101732,63958,46681,61552,109034,121079
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,ECE,82815,114262,110032,82815,97729,90729,122547
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,EEE,90917,108245,90917,90917,108629,112696,125428
SVHU,SATAVAHANA UNIVERSITY,KARIMNAGAR,KRM,PHM,106243,106243,106243,106243,106243,106243,106243
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,AID,57092,103538,110545,106800,96015,113758,126015
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,CSC,48222,107798,99476,48222,94758,104951,121212
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,CSD,56326,117335,109216,76118,95673,77164,124579
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,CSE,46167,87049,67135,46167,52479,54166,72933
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,CSM,50005,112663,114655,112210,91599,87055,123763
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,CSO,71586,116936,109170,71586,118011,97966,126014
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,CSD,115448,115448,115448,115448,115714,117484,115448
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,CSE,45119,116176,106285,45119,93403,116293,122172
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,CSM,64444,113533,109142,64444,117535,77328,125848
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,ECE,85162,113533,115776,114202,117352,85162,125447
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,EEE,113482,113482,113533,113482,117535,113482,124859
